gene,AT1R-APEX2(AngII),AT1R-APEX2(TRV027),β2AR-APEX2(BI167107),Endosomal-APEX2,DOR-APEX2,CCDC68,CCDC120
Q70SY1,0,0,1,0,0,0,0
Q70UQ0,0,0,1,1,1,0,1
Q70UQ0-4,0,0,1,0,0,0,0
Q70Z53,0,1,0,0,0,0,0
Q712K3,0,0,1,0,0,1,1
Q71DI3,0,0,0,0,1,0,0
Q71F23,0,0,0,0,0,0,1
Q71RC2,0,0,0,1,1,1,1
Q71RC2-4,0,0,1,0,0,0,0
Q71U36,0,0,0,0,0,1,0
Q71UI9,1,1,1,0,0,0,0
Q71UM5,1,1,1,1,1,0,0
Q75N03,0,0,1,0,0,0,1
Q75T13,0,0,1,0,0,0,0
Q765P7,0,0,1,1,1,0,0
Q76I76,0,0,0,0,0,0,1
Q76M96,0,0,0,0,0,0,1
Q7KYR7-1,0,0,1,0,0,0,0
Q7KZ85,0,0,0,1,1,0,1
Q7KZF4,1,1,1,1,1,1,1
Q7KZI7,0,1,0,1,1,1,1
Q7KZI7-14,0,0,1,0,0,0,0
Q7KZN9,0,0,0,0,0,0,1
Q7L014,1,1,0,1,1,1,1
Q7L099,0,0,0,0,0,1,0
Q7L099-3,0,0,1,0,0,0,0
Q7L0J3,0,0,1,0,0,0,0
Q7L0Y3,0,0,0,0,0,1,1
Q7L1Q6,0,0,0,0,0,1,1
Q7L1T6,0,0,1,0,0,0,0
Q7L1W4,0,0,1,0,0,0,0
Q7L2E3,0,0,0,0,0,1,1
Q7L2H7,0,0,0,1,1,1,1
Q7L2J0,0,1,1,0,0,0,1
Q7L3T8,0,0,0,0,0,1,1
Q7L4I2,1,0,0,0,0,0,1
Q7L523,0,0,0,0,0,1,0
Q7L576,0,1,1,1,1,1,1
Q7L590,0,0,0,0,0,0,1
Q7L5D6,0,0,0,1,1,0,0
Q7L5N1,0,0,1,1,1,1,1
Q7L5N7,0,0,1,0,0,1,1
Q7L5Y9,0,0,1,0,0,0,0
Q7L7X3,1,1,1,1,1,1,0
Q7L8L6,0,0,0,0,0,1,1
Q7L8W6,0,0,1,0,0,0,0
Q7L9L4,0,0,0,0,0,0,1
Q7L9L4-2,0,1,1,0,0,0,0
Q7LBC6,0,0,0,1,1,1,0
Q7LBR1,0,0,0,0,0,0,1
Q7LGA3,0,0,1,0,0,0,1
Q7RTP6,0,0,0,0,0,0,1
Q7RTV0,1,0,0,0,0,0,0
Q7Z2K6,0,0,1,0,0,0,0
Q7Z2K8,1,1,1,0,0,0,0
Q7Z2T5,0,0,1,1,1,1,1
Q7Z2W4,1,1,1,1,1,1,1
Q7Z2W9,0,0,0,0,0,0,1
Q7Z2Y5,0,0,0,1,1,0,0
Q7Z2Z2,0,0,0,0,0,1,0
Q7Z309,0,0,0,0,0,0,1
Q7Z333,0,0,0,0,0,0,1
Q7Z388,0,0,1,0,0,0,0
Q7Z392,0,0,0,1,1,0,0
Q7Z3B1,0,0,0,0,0,0,1
Q7Z3B4,0,0,0,0,0,1,0
Q7Z3C6,0,0,1,1,1,1,0
Q7Z3D4,0,0,1,0,0,0,0
Q7Z3E2,0,0,1,1,1,0,0
Q7Z3J2,0,0,0,0,0,1,0
Q7Z3T8,1,1,1,1,1,0,0
Q7Z3U7,0,0,1,1,1,1,0
Q7Z3Z4,0,0,0,0,0,0,1
Q7Z401-2,0,0,1,0,0,0,0
Q7Z406,0,0,0,0,0,1,1
Q7Z406-2,0,1,0,0,0,0,0
Q7Z417,0,0,1,1,1,1,1
Q7Z422,0,1,0,0,0,0,0
Q7Z434,0,0,1,1,1,1,0
Q7Z460,0,0,1,1,1,1,1
Q7Z478,0,0,0,0,0,1,1
Q7Z4F1,0,0,1,0,0,0,0
Q7Z4G4,0,0,0,0,0,1,0
Q7Z4H3,0,0,0,0,0,1,0
Q7Z4H7,0,0,1,1,1,0,1
Q7Z4H8,0,0,1,0,0,0,0
Q7Z4L5,0,0,0,0,0,1,0
Q7Z4Q2,0,0,0,1,1,1,1
Q7Z4R8,0,0,1,0,0,0,0
Q7Z4S6,0,0,0,1,1,1,1
Q7Z4S6-4,0,0,1,0,0,0,0
Q7Z4V5,1,1,0,0,0,0,1
Q7Z4W1,0,0,0,0,0,1,0
Q7Z5G4,0,0,1,0,0,0,0
Q7Z5H3-2,0,0,1,0,0,0,0
Q7Z5J4,1,0,0,0,1,0,1
Q7Z5K2,0,0,0,1,1,1,0
Q7Z5L2,0,0,0,0,0,1,0
Q7Z5N4,0,0,1,0,0,0,0
Q7Z5P9,0,0,0,1,1,0,0
Q7Z601,0,0,0,1,1,0,0
Q7Z614,0,0,0,0,0,1,0
Q7Z698,0,0,1,0,0,0,0
Q7Z699,0,0,1,0,0,0,0
Q7Z6B7,0,1,1,1,0,0,0
Q7Z6E9,0,0,1,0,0,0,1
Q7Z6G3,0,0,0,0,0,0,1
Q7Z6J0,0,0,1,0,0,0,0
Q7Z6K5,0,0,0,0,0,1,0
Q7Z6K5-2,0,0,1,0,0,0,0
Q7Z6M4,0,0,0,0,0,0,1
Q7Z6Z7,1,1,1,1,1,1,1
Q7Z736,0,0,0,0,0,0,1
Q7Z739,0,1,1,1,1,1,1
Q7Z794,0,0,0,0,0,1,1
Q7Z7A3,0,0,0,0,0,1,0
Q7Z7B1,0,0,1,0,0,0,0
Q7Z7C8,0,0,0,0,0,0,1
Q7Z7E8,0,0,1,0,0,0,0
Q7Z7H5,0,0,1,0,0,0,0
Q7Z7H8,0,0,0,0,0,1,1
Q7Z7H8-2,0,1,0,0,0,0,0
Q7Z7K6,1,1,0,0,0,0,1
Q7Z7M0,0,0,1,0,0,0,0
Q86SE9,0,0,0,0,0,1,0
Q86SF2,0,0,1,0,0,0,1
Q86SJ2,0,0,0,0,0,0,1
Q86SJ6,0,0,0,0,0,1,0
Q86SK9,1,1,1,0,0,0,0
Q86SQ0,0,0,1,1,1,0,1
Q86SQ4-3,0,0,1,0,0,0,0
Q86T03,0,0,0,1,1,0,1
Q86T03-2,0,0,1,0,0,0,0
Q86TB9,0,0,1,1,1,1,1
Q86TC9,0,0,0,0,0,0,1
Q86TG7,0,0,0,1,1,0,1
Q86TG7-2,0,1,1,0,0,0,0
Q86TI2,0,0,0,0,0,1,0
Q86TP1,0,0,1,0,0,0,0
Q86TV3,0,0,1,0,0,0,0
Q86U06,0,0,0,0,0,0,1
Q86U38,0,0,0,0,0,0,1
Q86U42,0,0,0,0,0,0,1
Q86U70,0,0,0,0,0,0,1
Q86U86,0,0,0,0,0,1,1
Q86U90,0,0,0,0,0,1,0
Q86UA1,0,0,0,0,0,0,1
Q86UD0,0,0,1,0,0,0,0
Q86UD5,0,0,1,0,0,0,0
Q86UE4,1,1,1,0,0,0,1
Q86UF1,0,0,1,0,0,0,0
Q86UK0,0,0,0,0,0,0,1
Q86UK7,1,1,1,1,1,1,1
Q86UN3,0,0,0,0,0,0,1
Q86UP2,0,1,1,1,1,0,1
Q86UQ4,0,0,0,1,1,0,0
Q86US8,0,0,0,0,0,0,1
Q86UT8,0,0,0,0,0,0,1
Q86UU0,0,0,1,0,0,0,0
Q86UU1,0,0,1,0,0,0,0
Q86UV5,0,0,0,0,0,1,0
Q86UW7,0,0,0,0,1,0,0
Q86UW9,0,0,0,0,0,0,1
Q86UY5,0,0,0,0,0,0,1
Q86V48,0,1,1,1,1,0,1
Q86V81,1,1,1,0,0,1,1
Q86V85,0,0,1,0,0,0,0
Q86VG3,0,0,0,0,1,0,0
Q86VH2,0,0,0,0,0,0,1
Q86VH4,0,0,1,0,0,0,0
Q86VI3,0,1,1,1,1,0,0
Q86VM9,1,1,0,0,0,0,1
Q86VN1,0,0,1,0,0,0,0
Q86VP1,0,0,0,0,0,0,1
Q86VP6,1,1,1,1,1,1,1
Q86VQ1,0,0,1,0,0,0,0
Q86VR2,0,0,0,0,0,1,0
Q86VS8,0,0,0,1,1,0,1
Q86VZ4,0,0,1,0,0,0,0
Q86W34,0,0,0,0,0,1,1
Q86W42,0,0,0,0,0,0,1
Q86W50,0,0,0,0,0,1,1
Q86W74,0,0,1,0,0,0,0
Q86W92,0,1,1,1,1,0,1
Q86WA8,0,0,0,0,0,0,1
Q86WB0,0,0,0,0,0,1,1
Q86WC4,0,0,1,0,0,0,0
Q86WJ1,0,0,0,0,0,1,1
Q86WK6,0,0,1,0,0,0,0
Q86WR0,0,0,1,0,0,1,0
Q86WR7,1,1,1,0,0,0,0
Q86WX3,1,1,0,0,0,0,0
Q86X10,0,0,0,1,1,0,0
Q86X27,0,0,1,0,0,0,0
Q86X29,1,1,1,1,1,1,0
Q86X29-3,0,1,1,0,0,0,0
Q86X55,0,0,1,1,1,1,1
Q86X76,0,0,0,0,0,1,0
Q86X83,0,0,0,0,0,0,1
Q86XI2,0,0,0,0,0,0,1
Q86XJ1,0,0,0,0,0,0,1
Q86XK2,0,0,0,0,0,0,1
Q86XL3,0,0,1,1,1,0,0
Q86XN7,0,0,1,0,0,0,0
Q86XN8,0,0,0,0,0,0,1
Q86XN8-3,0,0,1,0,0,0,0
Q86XP1,0,0,1,0,0,0,0
Q86XP3,1,1,1,0,0,1,1
Q86XR7-2,0,0,1,0,0,0,0
Q86XX4-2,0,0,1,0,0,0,0
Q86XZ4,0,0,0,0,0,0,1
Q86Y07,0,0,0,0,0,0,1
Q86Y37,0,0,1,0,0,0,0
Q86Y46,0,0,0,0,0,1,1
Q86Y56,0,0,0,0,0,1,1
Q86Y79,0,0,0,0,0,0,1
Q86Y82,1,1,1,1,1,1,0
Q86Y91,0,0,0,0,0,0,1
Q86YB8,0,0,1,0,0,0,0
Q86YL7-3,0,0,1,0,0,0,0
Q86YP4,0,0,0,0,0,0,1
Q86YQ8,0,1,1,0,0,0,0
Q86YR5,0,0,0,0,0,1,0
Q86YR7,0,0,1,0,0,0,0
Q86YS7,0,0,0,1,1,0,0
Q86YS7-2,0,1,1,0,0,0,0
Q86YV5,0,0,0,1,1,0,0
Q86YV9,0,0,0,0,0,0,1
Q86YZ3,0,0,0,0,0,1,1
Q8IU85,0,0,1,0,0,0,0
Q8IUC1,0,0,0,0,1,0,0
Q8IUD2,0,0,1,1,1,1,1
Q8IUE6,1,1,0,0,0,0,0
Q8IUF8,0,0,0,0,0,0,1
Q8IUH3,0,0,0,0,0,0,1
Q8IUR0,0,0,0,0,0,0,1
Q8IUR7,0,0,0,0,0,0,1
Q8IUW5,1,1,1,0,0,0,0
Q8IUX7,0,0,0,0,1,0,0
Q8IV08,0,1,1,0,0,1,0
Q8IV48,0,0,0,0,0,1,1
Q8IVB5,0,0,0,0,0,0,1
Q8IVD9,0,0,1,0,0,0,0
Q8IVF5-2,0,0,1,0,0,0,0
Q8IVF7,0,0,0,0,0,0,1
Q8IVH8,0,0,1,0,0,0,0
Q8IVL5,0,0,1,0,0,0,1
Q8IVL6,0,0,1,0,0,0,0
Q8IVM0,0,0,1,1,1,1,0
Q8IVM0-2,1,1,0,0,0,0,0
Q8IVM8,0,0,0,0,0,1,0
Q8IVS2,0,0,0,0,0,1,1
Q8IVT2,0,0,0,0,0,0,1
Q8IW35,0,0,0,1,1,1,0
Q8IW35-2,0,0,1,0,0,0,0
Q8IW75,0,0,0,0,0,1,0
Q8IW92,0,0,1,0,0,0,0
Q8IWA0,0,0,0,0,0,0,1
Q8IWA5-2,1,0,0,0,0,0,0
Q8IWC1,0,0,1,1,1,0,0
Q8IWE5,0,0,1,0,0,0,0
Q8IWF2,0,0,1,0,0,0,0
Q8IWI9,0,0,0,1,1,0,0
Q8IWI9-4,0,0,1,0,0,0,0
Q8IWJ2,0,0,0,1,1,0,0
Q8IWK6,0,0,1,0,0,1,0
Q8IWR0,0,0,0,0,0,1,1
Q8IWS0,1,1,0,1,1,1,1
Q8IWT3,0,0,1,0,0,0,0
Q8IWT6,0,0,1,0,0,0,0
Q8IWU2,0,1,1,0,0,0,0
Q8IWU5,0,0,1,0,0,0,0
Q8IWV8,0,0,0,0,0,0,1
Q8IWW6,0,1,1,0,0,0,0
Q8IWW6-3,0,0,1,0,0,0,0
Q8IWX8,0,0,0,1,1,0,1
Q8IWZ3,0,0,0,1,1,1,1
Q8IWZ3-6,0,0,1,0,0,0,0
Q8IX01,0,0,0,1,1,1,1
Q8IX04,0,0,0,0,0,1,0
Q8IX12,0,1,0,1,1,0,1
Q8IX18,0,0,0,0,0,1,0
Q8IX29,0,0,0,0,0,0,1
Q8IX90,0,0,1,1,1,0,0
Q8IXB1,0,0,1,0,1,1,1
Q8IXI1,0,1,0,0,0,1,1
Q8IXI2,0,0,0,0,0,1,0
Q8IXL7,0,0,1,0,0,0,1
Q8IXM3,0,1,0,0,0,0,0
Q8IXQ6,0,0,0,0,0,0,1
Q8IXS6-2,1,1,1,0,0,0,0
Q8IXS8,0,0,1,0,0,0,0
Q8IXT5,0,0,0,0,0,1,1
Q8IXU6,0,0,0,0,0,0,1
Q8IXW5,0,0,1,1,1,1,1
Q8IY17,0,0,0,0,0,0,1
Q8IY33,0,0,0,0,0,0,1
Q8IY37,1,1,0,0,0,0,1
Q8IY63,0,0,1,0,0,0,1
Q8IY67,0,0,0,0,0,0,1
Q8IY81,1,1,1,1,1,1,1
Q8IY95,0,0,1,0,0,0,0
Q8IYB3,1,1,1,0,0,0,1
Q8IYB5,0,0,0,1,1,0,0
Q8IYB5-2,0,0,1,0,0,0,0
Q8IYB7,0,0,0,0,0,1,1
Q8IYB8,0,0,0,0,0,0,1
Q8IYI6,0,0,1,0,0,0,0
Q8IYK4,0,0,1,0,0,0,0
Q8IYS1,0,0,1,1,1,1,0
Q8IYS2-2,0,0,1,0,0,0,0
Q8IYT2,0,0,0,0,0,0,1
Q8IYT4,0,0,0,1,1,0,0
Q8IYU8,0,0,0,0,0,0,1
Q8IZ07,0,0,1,0,0,0,0
Q8IZ21-2,0,0,1,0,0,0,0
Q8IZ52,0,0,1,0,0,0,0
Q8IZ69,0,0,0,0,0,1,1
Q8IZ83,0,0,1,1,1,1,1
Q8IZA0,0,0,1,0,0,0,0
Q8IZD4,0,0,1,0,0,0,0
Q8IZD9,0,0,1,0,0,0,1
Q8IZF6,0,0,0,0,0,0,1
Q8IZH2,0,0,1,1,1,1,1
Q8IZJ1,0,1,1,0,0,0,0
Q8IZL8,0,0,0,0,0,0,1
Q8IZP0,1,1,1,1,1,1,1
Q8IZP7,0,0,1,0,0,0,0
Q8IZT6,0,0,0,1,1,0,0
Q8IZU2,0,0,0,0,0,0,1
Q8IZV5,0,0,0,0,0,1,0
Q8N0X7,1,1,1,1,1,1,0
Q8N0Z3,0,0,0,0,0,0,1
Q8N0Z6,0,0,0,0,0,1,0
Q8N0Z8,0,0,0,0,0,0,1
Q8N122,0,0,1,0,0,1,1
Q8N129,0,0,1,0,0,0,0
Q8N157,1,0,1,0,0,0,0
Q8N163,0,0,0,0,0,1,1
Q8N163-2,1,1,0,0,0,0,0
Q8N183,0,0,1,0,0,0,0
Q8N1B4,0,0,0,0,0,1,0
Q8N1E2,0,0,0,0,0,0,1
Q8N1F7,0,1,1,1,1,1,1
Q8N1G0,0,0,0,0,0,1,0
Q8N1G2,0,0,0,0,0,1,1
Q8N1G4,0,1,0,0,0,1,0
Q8N1I0,0,0,0,1,1,0,0
Q8N1I0-3,0,0,1,0,0,0,0
Q8N1N4,0,0,0,0,0,1,1
Q8N1T3,0,0,0,0,0,0,1
Q8N201,0,0,0,0,0,0,1
Q8N257,1,1,0,1,1,0,0
Q8N2E2,0,0,1,0,0,0,0
Q8N2F6,0,0,1,0,0,0,0
Q8N2G8,0,0,0,0,0,1,0
Q8N2K0,0,0,0,0,0,1,1
Q8N2K0-2,0,0,1,0,0,0,0
Q8N2S1-2,0,0,1,0,0,0,0
Q8N2Y8,0,0,0,0,0,0,1
Q8N328,0,0,0,0,0,0,1
Q8N335,0,0,0,0,0,0,1
Q8N350,0,0,1,0,0,0,0
Q8N357,0,0,1,0,0,0,1
Q8N392,0,0,1,0,0,0,0
Q8N3C0,0,0,1,1,1,1,1
Q8N3E9,0,0,1,0,0,0,1
Q8N3F8,0,0,1,1,1,0,0
Q8N3P4,0,0,1,1,1,0,0
Q8N3R9,0,0,1,0,0,0,1
Q8N3V7,0,0,0,0,0,0,1
Q8N3X1,0,0,0,0,0,0,1
Q8N4A0,0,0,1,0,0,0,0
Q8N4C8,1,0,1,1,1,0,0
Q8N4P6,0,0,0,0,0,1,1
Q8N4Q1-2,0,0,1,0,0,0,0
Q8N4S9,1,1,1,0,0,0,0
Q8N4T4,0,0,0,0,0,0,1
Q8N4V1-2,0,0,1,0,0,0,0
Q8N531,0,0,0,0,0,0,1
Q8N556,0,0,0,0,0,0,1
Q8N556-2,0,0,1,0,0,0,0
Q8N567,0,0,0,0,0,0,1
Q8N573,0,0,1,1,1,0,0
Q8N5A5,0,0,0,0,0,0,1
Q8N5B7,0,0,0,0,0,0,1
Q8N5C6,0,0,0,0,0,1,1
Q8N5C8,0,0,1,0,0,0,0
Q8N5F7,0,1,1,0,0,0,1
Q8N5G2,0,0,1,0,0,0,0
Q8N5I2,0,0,1,1,1,0,1
Q8N5K1,0,1,1,1,1,0,0
Q8N5L8,0,0,0,0,0,0,1
Q8N5M9,0,0,1,0,0,0,0
Q8N5P1,0,0,0,0,0,0,1
Q8N5S9,0,0,0,0,0,1,0
Q8N5S9-2,0,0,1,0,0,0,0
Q8N5U6,0,0,0,0,0,0,1
Q8N655,0,1,0,0,0,0,0
Q8N684,0,0,0,0,0,1,1
Q8N684-3,1,0,0,0,0,0,0
Q8N697,0,0,1,0,0,0,0
Q8N6G5,0,0,1,0,0,0,0
Q8N6H7,0,0,1,0,0,1,1
Q8N6L1-2,0,0,1,0,0,0,0
Q8N6M0,0,0,0,0,0,1,0
Q8N6R0,0,0,0,0,0,1,1
Q8N6T3,0,0,1,1,1,1,0
Q8N6T3-2,1,1,0,0,0,0,0
Q8N726,0,0,0,1,1,0,0
Q8N766,0,0,1,1,1,1,1
Q8N7H5,0,0,0,0,0,0,1
Q8N7R7,1,0,1,0,0,0,0
Q8N806,0,0,1,0,0,1,0
Q8N884,0,0,0,0,0,0,1
Q8N8A6,0,0,0,0,0,1,1
Q8N8D1,0,0,0,0,0,0,1
Q8N8J7,0,0,1,0,0,0,0
Q8N8N7,0,0,1,0,0,0,0
Q8N8R3,0,0,0,0,0,0,1
Q8N8R5,0,0,0,0,0,1,0
Q8N8S7,1,1,1,1,1,0,1
Q8N8Z6,0,1,1,0,0,0,0
Q8N961,0,0,0,0,0,0,1
Q8N983,0,0,0,0,0,0,1
Q8N999,0,0,1,0,0,1,0
Q8N9B5,0,0,1,0,0,0,0
Q8N9E0,0,1,0,0,0,0,0
Q8N9N2,0,0,0,1,1,0,1
Q8N9N2-2,0,0,1,0,0,0,0
Q8N9N7,0,0,1,0,0,0,0
Q8N9R8,0,0,0,0,0,0,1
Q8N9T8,1,1,0,0,0,0,1
Q8N9U0,0,0,1,0,0,0,0
Q8N9Z0,0,0,0,0,0,0,1
Q8NA72,0,0,1,0,0,0,0
Q8NAB2,0,0,0,0,0,0,1
Q8NAT1,0,0,1,0,0,0,0
Q8NAT2,0,0,0,0,0,0,1
Q8NAV1,0,1,0,0,0,0,1
Q8NAX2,0,0,1,0,0,0,0
Q8NB46,0,0,1,0,0,0,1
Q8NB49,1,1,1,1,1,0,0
Q8NB90,0,0,1,0,0,0,1
Q8NBF2,0,1,1,0,0,1,1
Q8NBF6,0,0,0,0,0,1,0
Q8NBI5,0,0,0,0,0,0,1
Q8NBI6,0,0,1,0,0,0,1
Q8NBJ4,0,0,1,0,0,0,1
Q8NBJ5,0,0,1,0,1,1,1
Q8NBJ7,0,0,1,0,0,0,0
Q8NBJ9-2,0,0,1,0,0,0,0
Q8NBK3,0,0,1,0,0,0,0
Q8NBL1,0,0,1,0,0,0,0
Q8NBM4,0,0,0,0,0,0,1
Q8NBM8,0,0,1,0,0,0,0
Q8NBN3,0,0,1,0,0,0,0
Q8NBP0,0,0,1,0,0,0,1
Q8NBR6,0,0,1,0,0,0,0
Q8NBS9,0,0,1,0,1,1,1
Q8NBU5,0,0,1,0,0,0,0
Q8NBW4,0,0,1,0,0,0,0
Q8NBZ7-2,0,0,1,0,0,0,0
Q8NC51,1,1,1,1,1,1,1
Q8NC54,0,0,1,0,0,0,0
Q8NC56,0,0,1,0,0,0,0
Q8NC60,0,0,0,0,0,0,1
Q8NC67,0,0,1,0,0,0,0
Q8NC96,0,0,1,0,0,0,0
Q8NCA5,1,1,1,1,1,1,1
Q8NCC3,0,0,1,0,0,0,0
Q8NCD3,0,0,0,0,0,0,1
Q8NCE2,0,0,1,0,0,0,0
Q8NCH0,0,0,1,0,0,0,0
Q8NCI6,0,0,1,0,0,0,0
Q8NCM8,0,0,0,0,0,1,0
Q8NCR0,0,0,1,0,0,0,0
Q8NCU7,0,0,0,0,0,0,1
Q8NCW5,0,0,1,0,0,0,0
Q8ND04-2,0,0,1,0,0,0,0
Q8ND24,0,0,1,1,1,1,1
Q8ND25-2,0,0,1,0,0,0,0
Q8ND56,0,0,0,1,1,1,1
Q8ND56-2,1,1,1,0,0,0,0
Q8ND76,1,0,1,0,0,0,1
Q8ND83,0,0,1,0,0,1,0
Q8NDC0,1,1,0,1,1,0,0
Q8NDD1,0,0,0,0,0,0,1
Q8NDF8,0,0,0,1,1,0,0
Q8NDI1,0,0,1,1,1,0,0
Q8NDT2,0,0,0,0,0,0,1
Q8NDV1,0,0,1,0,0,0,0
Q8NDV7,0,0,1,1,1,1,1
Q8NDX5,0,0,0,0,0,0,1
Q8NDZ6,0,0,1,0,0,0,0
Q8NE01,0,0,1,0,0,0,0
Q8NE35,0,0,0,0,0,0,1
Q8NE71,1,1,1,1,1,1,1
Q8NE86,0,0,0,0,0,0,1
Q8NEB9,0,0,1,1,1,0,0
Q8NEF9,0,0,0,0,0,0,1
Q8NEJ9,0,1,0,0,0,1,1
Q8NEM2,0,0,0,0,0,0,1
Q8NEN9,0,0,1,0,0,0,0
Q8NEW0,0,0,1,0,0,1,0
Q8NEY1,0,0,0,0,0,0,1
Q8NEY8,0,0,0,0,0,0,1
Q8NEZ2,0,0,1,0,1,0,0
Q8NEZ5,0,0,0,0,0,1,0
Q8NF37,0,1,1,0,0,1,1
Q8NF64,0,0,0,0,0,0,1
Q8NFA0,0,0,1,0,0,0,0
Q8NFC6,0,0,0,1,1,0,0
Q8NFD2,0,0,1,0,0,0,0
Q8NFD5,0,0,0,0,0,1,1
Q8NFF5,0,0,0,0,0,1,1
Q8NFH3,0,0,1,0,0,1,0
Q8NFH4,0,0,1,0,0,0,0
Q8NFH5,0,0,1,0,0,0,0
Q8NFJ5,1,1,1,1,1,0,1
Q8NFP9,0,0,1,0,0,0,0
Q8NFQ8,0,0,1,0,1,1,1
Q8NFW8,1,1,0,0,0,0,1
Q8NFY4,0,0,1,0,0,0,0
Q8NFZ0,0,0,0,0,0,0,1
Q8NFZ5,0,0,0,0,0,1,0
Q8NFZ8,0,0,1,0,0,0,0
Q8NG11,0,0,1,0,0,0,0
Q8NG31,0,0,1,1,1,0,0
Q8NHG8,0,0,1,0,0,0,0
Q8NHH9,0,0,1,0,0,0,0
Q8NHP6,0,0,1,0,0,0,0
Q8NHP8,0,0,1,0,0,0,0
Q8NHQ9,0,1,0,0,0,1,1
Q8NHU6,0,0,1,0,0,0,0
Q8NHV4,0,0,1,0,0,1,1
Q8NHW5,0,1,0,0,0,0,0
Q8NI08,0,0,1,0,0,0,0
Q8NI22,0,0,1,0,0,0,0
Q8NI27,1,1,0,0,1,1,1
Q8NI35,0,0,1,0,0,0,1
Q8NI36,0,0,0,0,0,0,1
Q8NI60,0,0,0,0,0,1,0
Q8NI77,0,0,0,0,0,1,1
Q8TAA9,0,1,1,1,1,0,1
Q8TAB3,0,0,1,0,0,0,0
Q8TAD8,0,1,0,0,0,0,1
Q8TAE6,0,0,1,0,0,0,0
Q8TAE8,0,0,0,0,0,0,1
Q8TAF3,0,0,1,0,0,1,0
Q8TAG9,0,0,1,1,1,0,0
Q8TAM2,0,0,0,1,1,0,0
Q8TAP8,0,0,0,0,0,0,1
Q8TAQ2,0,1,0,0,0,0,1
Q8TAT6,0,0,0,1,1,1,1
Q8TAT6-2,0,0,1,0,0,0,0
Q8TAV0,0,0,0,0,0,1,0
Q8TB03,0,0,0,0,0,1,0
Q8TB40,0,0,0,0,0,0,1
Q8TB52,0,0,1,0,0,1,0
Q8TB61,0,0,0,0,0,0,1
Q8TB72,0,0,0,0,0,1,1
Q8TB96,0,0,1,0,0,0,0
Q8TBA6,0,0,1,1,1,1,0
Q8TBB5,0,0,0,0,0,0,1
Q8TBC4,0,0,0,0,0,1,1
Q8TBF4,0,0,0,0,0,0,1
Q8TBF5-2,0,0,1,0,0,0,0
Q8TBM8,0,0,1,0,0,0,0
Q8TBP6,0,0,0,0,0,0,1
Q8TBR7,0,0,0,0,0,0,1
Q8TBX8,0,1,1,1,1,1,0
Q8TC07,0,1,1,1,1,1,1
Q8TC12,0,0,0,0,0,0,1
Q8TCG1,0,0,0,1,1,0,0
Q8TCJ2,1,1,1,1,1,0,1
Q8TCS8,0,1,0,0,0,0,1
Q8TCT7,0,0,1,0,0,0,0
Q8TCT8,0,0,1,0,0,0,0
Q8TCT9,1,1,1,1,1,1,0
Q8TCU4,0,0,1,0,0,0,0
Q8TCY9,0,0,1,0,0,0,1
Q8TCZ2,0,0,1,0,0,0,0
Q8TCZ2-5,0,1,0,0,0,0,0
Q8TD10,0,0,1,0,0,0,0
Q8TD16,0,0,0,0,0,1,0
Q8TD16-2,0,0,1,0,0,0,0
Q8TD19,1,1,1,1,1,1,0
Q8TD26,0,0,0,1,1,0,0
Q8TD31,0,0,0,0,0,0,1
Q8TDB6,0,0,1,0,0,0,1
Q8TDD1,0,0,0,0,0,1,1
Q8TDD1-2,0,1,0,0,0,0,0
Q8TDL5,0,0,0,0,0,1,0
Q8TDM6,0,0,1,0,0,0,1
Q8TDN4,0,0,0,0,0,0,1
Q8TDN6,1,1,0,0,0,0,1
Q8TDW7,0,0,1,0,0,0,0
Q8TDX7,0,0,1,0,0,1,1
Q8TDY2,0,0,0,1,1,0,0
Q8TEA8,0,1,0,0,0,0,0
Q8TEB9,0,0,1,0,0,0,0
Q8TEC5,0,0,0,0,0,0,1
Q8TED0,0,0,0,0,0,0,1
Q8TED1,0,0,1,0,0,0,1
Q8TED9,0,0,0,0,0,0,1
Q8TEH3,0,0,0,0,0,0,1
Q8TEK3,0,0,0,0,0,0,1
Q8TEM1,0,0,1,1,1,1,1
Q8TEP8,0,0,0,1,1,0,0
Q8TEQ0,0,0,1,1,1,0,0
Q8TEQ6,0,1,1,1,1,1,1
Q8TEQ8,0,0,1,0,0,0,0
Q8TER5,0,0,0,0,0,0,1
Q8TEU7-4,0,0,1,0,0,0,0
Q8TEV9,0,0,1,0,0,0,0
Q8TEW0,1,1,1,1,1,0,0
Q8TEX9,0,0,0,1,1,1,1
Q8TEX9-2,0,0,1,0,0,0,0
Q8TF01,1,0,0,0,0,0,1
Q8TF05,0,0,1,0,0,1,0
Q8TF21,0,0,0,0,0,1,0
Q8TF42,0,0,0,0,0,0,1
Q8TF66,0,0,0,0,0,1,0
Q8TF68,0,0,0,0,0,0,1
Q8TF72,0,0,1,0,0,0,1
Q8TF74,0,1,1,0,0,0,0
Q8TF76,0,0,0,0,0,0,1
Q8WTS6,0,0,1,0,0,0,0
Q8WTT2,1,1,1,0,0,0,0
Q8WTV0,0,0,0,0,0,0,1
Q8WTV0-2,0,1,1,0,0,0,0
Q8WU08,0,0,1,0,0,0,0
Q8WU20,1,0,1,1,1,0,0
Q8WU67,0,0,1,0,0,0,0
Q8WU79,1,1,1,0,0,1,0
Q8WU90,1,1,1,1,1,1,1
